maintenance_id,event_id,equipment_id,opened_at,closed_at,intervention_type,outcome,downtime_minutes,labor_hours,parts_cost_eur,parts_replaced_count,work_order_note,period
MNT-2026S1-0974,EVT-2026S1-0154,EQ-PRESS-294,2026-02-01T00:34:00Z,2026-02-01T06:06:00Z,preventive,resolved,332,7.24,571.04,3,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-0975,EVT-2026S1-0281,EQ-PUMP-191,2026-03-07T01:56:00Z,2026-03-07T05:00:00Z,replacement,monitoring,184,4.9,239.33,3,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-0976,EVT-2026S1-0391,EQ-MIX-272,2026-03-31T12:04:00Z,2026-03-31T13:37:00Z,preventive,parts_ordered,93,2.36,28.38,0,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-0977,EVT-2026S1-0479,EQ-CHILL-393,2026-01-30T12:04:00Z,2026-01-30T13:31:00Z,replacement,parts_ordered,87,1.97,262.83,1,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-0978,EVT-2026S1-X028,EQ-PUMP-350,2026-05-09T12:05:00Z,2026-05-09T16:43:00Z,corrective,parts_ordered,278,7.68,536.05,2,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-0979,EVT-2026S1-0026,EQ-CONV-002,2026-05-31T22:12:00Z,2026-06-01T01:20:00Z,preventive,parts_ordered,188,3.41,238.7,2,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-0980,EVT-2026S1-0390,EQ-PUMP-190,2026-03-25T05:27:00Z,2026-03-25T07:17:00Z,calibration,parts_ordered,110,3.55,191.23,2,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-0981,EVT-2026S1-0140,EQ-FAN-140,2026-03-30T05:17:00Z,2026-03-30T06:04:00Z,preventive,no_fault_found,47,1.24,14.86,0,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-0982,EVT-2026S1-0065,EQ-ROBOT-215,2026-01-20T01:21:00Z,2026-01-20T04:24:00Z,preventive,follow_up_required,183,4.19,105.44,1,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-0983,EVT-2026S1-0293,EQ-OVEN-323,2026-03-21T12:12:00Z,2026-03-21T12:47:00Z,inspection,no_fault_found,35,2.29,27.42,0,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-0984,EVT-2026S1-X009,EQ-COMP-233,2026-06-07T22:12:00Z,2026-06-08T01:18:00Z,corrective,resolved,186,5.92,520.54,2,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-0985,EVT-2026S1-0127,EQ-PRESS-297,2026-05-28T10:59:00Z,2026-05-28T15:48:00Z,replacement,follow_up_required,289,7.16,241.61,1,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-0986,EVT-2026S1-0033,EQ-CONV-005,2026-03-30T17:19:00Z,2026-03-30T19:07:00Z,corrective,no_fault_found,108,3.91,46.93,0,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-0987,EVT-2026S1-0276,EQ-CONV-136,2026-03-26T02:05:00Z,2026-03-26T04:22:00Z,corrective,follow_up_required,137,4.34,362.8,2,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-0988,EVT-2026S1-0393,EQ-OVEN-223,2026-03-26T18:40:00Z,2026-03-26T19:26:00Z,calibration,monitoring,46,1.89,22.73,0,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-0989,EVT-2026S1-0105,EQ-ROBOT-355,2026-04-09T20:27:00Z,2026-04-10T00:31:00Z,calibration,resolved,244,4.99,249.26,1,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-0990,EVT-2026S1-0046,EQ-OVEN-306,2026-03-27T01:24:00Z,2026-03-27T04:45:00Z,inspection,follow_up_required,201,4.65,343.61,2,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-0991,EVT-2026S1-0120,EQ-FAN-220,2026-05-24T09:11:00Z,2026-05-24T09:40:00Z,replacement,monitoring,29,1.43,17.21,0,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-0992,EVT-2026S1-0388,EQ-CHILL-168,2026-03-20T05:43:00Z,2026-03-20T08:55:00Z,calibration,resolved,192,4.8,57.59,0,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-0993,EVT-2026S1-X001,EQ-PUMP-330,2026-02-14T00:55:00Z,2026-02-14T01:10:00Z,corrective,parts_ordered,5,1.22,68.48,1,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-0994,EVT-2026S1-0383,EQ-COMP-113,2026-02-04T14:11:00Z,2026-02-04T17:11:00Z,preventive,monitoring,180,4.63,343.25,3,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-0995,EVT-2026S1-0178,EQ-ROBOT-258,2026-06-19T13:34:00Z,2026-06-19T16:12:00Z,preventive,resolved,158,2.27,27.3,0,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-0996,EVT-2026S1-0476,EQ-COMP-233,2026-03-21T16:52:00Z,2026-03-21T18:37:00Z,preventive,monitoring,105,2.6,149.95,1,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-0997,EVT-2026S1-0233,EQ-OVEN-263,2026-05-11T21:19:00Z,2026-05-11T22:52:00Z,corrective,follow_up_required,93,4.42,53.01,0,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-0998,EVT-2026S1-0457,EQ-VALVE-327,2026-04-05T15:42:00Z,2026-04-05T17:18:00Z,inspection,no_fault_found,96,3.24,38.92,0,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-0999,EVT-2026S1-0038,EQ-COMP-001,2026-05-24T08:37:00Z,,calibration,no_fault_found,52,3.18,38.14,0,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1000,EVT-2026S1-0185,EQ-ROBOT-335,2026-01-05T12:56:00Z,2026-01-05T16:37:00Z,preventive,no_fault_found,221,5.44,206.91,1,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1001,EVT-2026S1-0069,EQ-MIX-259,2026-01-07T16:05:00Z,2026-01-07T16:44:00Z,inspection,resolved,39,2.21,26.48,0,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1002,EVT-2026S1-0280,EQ-FAN-180,2026-06-17T14:05:00Z,2026-06-17T15:47:00Z,corrective,follow_up_required,102,1.86,22.32,0,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1003,EVT-2026S1-0144,EQ-FAN-184,2026-03-13T10:41:00Z,2026-03-13T15:46:00Z,replacement,parts_ordered,305,7.48,517.82,3,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1004,EVT-2026S1-0432,EQ-STEAM-352,2026-05-21T08:05:00Z,2026-05-21T09:12:00Z,inspection,parts_ordered,67,2.57,171.43,1,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1005,EVT-2026S1-0413,EQ-GEAR-143,2026-01-11T17:25:00Z,2026-01-11T20:46:00Z,corrective,follow_up_required,201,4.62,301.8,4,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1007,EVT-2026S1-0285,EQ-ROBOT-235,2026-02-27T13:20:00Z,2026-02-27T17:24:00Z,inspection,no_fault_found,244,5.28,286.54,1,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1008,EVT-2026S1-0095,EQ-SENSOR-245,2026-03-10T13:15:00Z,2026-03-10T14:27:00Z,preventive,no_fault_found,72,3.02,36.27,0,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1009,EVT-2026S1-0151,EQ-CAB-134,2026-06-18T21:39:00Z,2026-06-19T00:01:00Z,preventive,resolved,142,2.75,32.95,0,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1010,EVT-2026S1-X045,EQ-CONV-102,2026-03-25T15:26:00Z,2026-03-25T19:09:00Z,replacement,resolved,223,6.21,,2,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1011,EVT-2026S1-0039,EQ-PUMP-006,2026-04-29T14:41:00Z,2026-04-29T19:18:00Z,corrective,monitoring,277,6.71,372.96,4,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1012,EVT-2026S1-X049,EQ-ROBOT-357,2026-03-19T12:45:00Z,2026-03-19T14:07:00Z,calibration,follow_up_required,82,1.56,18.74,0,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1013,EVT-2026S1-0306,EQ-OVEN-166,2026-01-22T11:45:00Z,2026-01-22T15:17:00Z,replacement,follow_up_required,212,4.65,294.31,1,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1014,EVT-2026S1-0338,EQ-ROBOT-218,2026-05-11T14:39:00Z,2026-05-11T17:07:00Z,corrective,parts_ordered,148,2.41,247.46,2,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1015,EVT-2026S1-X012,EQ-CONV-003,2026-05-20T05:35:00Z,2026-05-20T10:23:00Z,inspection,resolved,288,7.35,298.14,3,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1016,EVT-2026S1-0218,EQ-ROBOT-398,2026-06-05T07:42:00Z,2026-06-05T09:10:00Z,corrective,no_fault_found,88,2.22,26.64,0,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1017,EVT-2026S1-0116,EQ-CONV-176,2026-04-21T21:09:00Z,2026-04-22T00:11:00Z,preventive,no_fault_found,182,4.68,219.15,1,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1018,EVT-2026S1-0314,EQ-PRESS-254,2026-06-03T09:10:00Z,2026-06-03T13:40:00Z,inspection,no_fault_found,270,8.17,98.05,0,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1019,EVT-2026S1-0201,EQ-PUMP-211,2026-03-26T14:14:00Z,2026-03-26T16:53:00Z,replacement,follow_up_required,159,6.26,429.73,2,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1020,EVT-2026S1-X043,EQ-EXTRA-421,2026-03-28T21:45:00Z,2026-03-28T23:39:00Z,inspection,parts_ordered,114,1.38,16.59,0,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1021,EVT-2026S1-X032,EQ-STEAM-341,2026-04-21T00:34:00Z,2026-04-21T01:40:00Z,preventive,no_fault_found,66,2.8,33.57,0,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1022,EVT-2026S1-0366,EQ-OVEN-226,2026-02-23T06:35:00Z,2026-02-23T09:46:00Z,inspection,parts_ordered,191,3.97,124.15,2,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1023,EVT-2026S1-0127,EQ-PRESS-297,2026-05-28T09:45:00Z,2026-05-28T14:06:00Z,inspection,parts_ordered,261,5.68,172.96,2,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1024,EVT-2026S1-0186,EQ-OVEN-346,2026-03-30T04:09:00Z,2026-03-30T07:52:00Z,preventive,resolved,223,4.5,163.56,2,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1025,EVT-2026S1-X040,EQ-FAN-304,2026-04-02T06:32:00Z,2026-04-02T10:18:00Z,corrective,parts_ordered,226,3.65,161.3,1,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1026,EVT-2026S1-0257,EQ-PUMP-227,2026-04-12T13:14:00Z,2026-04-12T16:53:00Z,replacement,resolved,219,4.09,49.12,0,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1027,EVT-2026S1-0391,EQ-MIX-272,2026-03-31T11:29:00Z,2026-03-31T12:26:00Z,inspection,follow_up_required,57,2.59,31.13,0,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1028,EVT-2026S1-0050,EQ-PUMP-350,2026-02-10T14:45:00Z,2026-02-10T17:02:00Z,corrective,parts_ordered,137,3.99,47.91,0,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1029,EVT-2026S1-0499,EQ-VALVE-189,2026-05-01T13:51:00Z,2026-05-01T14:06:00Z,replacement,no_fault_found,0,0.85,10.21,0,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1030,EVT-2026S1-0434,EQ-STEAM-374,2026-01-24T09:58:00Z,2026-01-24T11:54:00Z,inspection,no_fault_found,116,3.57,42.8,0,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1031,EVT-2026S1-0472,EQ-PUMP-192,2026-02-02T05:59:00Z,2026-02-02T09:13:00Z,corrective,parts_ordered,194,5.23,134.92,1,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1032,EVT-2026S1-0352,EQ-PUMP-331,2026-03-19T12:51:00Z,2026-03-19T14:08:00Z,calibration,follow_up_required,77,1.97,291.37,2,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1033,EVT-2026S1-0423,EQ-DRYER-253,2026-03-09T13:10:00Z,2026-03-09T14:51:00Z,calibration,parts_ordered,101,1.14,90.63,1,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1034,EVT-2026S1-0246,EQ-OVEN-106,2026-01-12T09:04:00Z,2026-01-12T11:48:00Z,corrective,no_fault_found,164,3.82,820.15,3,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1035,EVT-2026S1-0289,EQ-MIX-279,2026-01-12T22:43:00Z,2026-01-13T00:29:00Z,replacement,follow_up_required,106,3.11,37.36,0,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1036,EVT-2026S1-X033,EQ-PUMP-006,2026-05-28T19:03:00Z,,replacement,parts_ordered,176,5.45,493.65,2,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1037,EVT-2026S1-0242,EQ-CONV-362,2026-01-13T00:13:00Z,2026-01-13T01:00:00Z,replacement,parts_ordered,47,1.91,135.41,1,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1038,EVT-2026S1-0425,EQ-DRYER-275,2026-03-24T09:13:00Z,2026-03-24T11:10:00Z,replacement,follow_up_required,117,3.9,201.72,1,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1039,EVT-2026S1-0076,EQ-CONV-336,2026-01-11T16:05:00Z,2026-01-11T17:49:00Z,corrective,parts_ordered,104,4.09,209.24,1,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1040,EVT-2026S1-X033,EQ-PUMP-006,2026-05-28T20:20:00Z,2026-05-28T23:21:00Z,preventive,resolved,181,3.13,284.8,1,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1041,EVT-2026S1-0176,EQ-CONV-236,2026-03-13T13:27:00Z,2026-03-13T16:42:00Z,calibration,no_fault_found,195,1.92,399.16,3,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1042,EVT-2026S1-0400,EQ-FAN-300,2026-04-01T15:37:00Z,2026-04-01T17:16:00Z,calibration,follow_up_required,99,1.61,58.15,1,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1043,EVT-2026S1-X005,EQ-FAN-200,2026-05-25T06:38:00Z,2026-05-25T07:36:00Z,replacement,resolved,58,2.47,29.58,0,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1044,EVT-2026S1-0024,EQ-PRESS-001,2026-01-20T09:01:00Z,2026-01-20T14:11:00Z,corrective,parts_ordered,310,5.95,548.32,4,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1045,EVT-2026S1-0028,EQ-ROBOT-001,2026-05-26T14:31:00Z,2026-05-26T16:51:00Z,inspection,follow_up_required,140,3.99,411.7,2,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1046,EVT-2026S1-0267,EQ-PRESS-337,2026-01-26T19:23:00Z,2026-01-26T23:47:00Z,inspection,parts_ordered,264,6.34,719.08,4,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1047,EVT-2026S1-0082,EQ-CONV-102,2026-05-11T06:53:00Z,2026-05-11T08:34:00Z,replacement,monitoring,101,2.32,,0,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1048,EVT-2026S1-0086,EQ-OVEN-146,2026-06-14T23:50:00Z,2026-06-15T02:53:00Z,preventive,monitoring,183,4.55,140.18,2,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1049,EVT-2026S1-0341,EQ-PUMP-251,2026-04-21T21:01:00Z,2026-04-21T23:42:00Z,calibration,resolved,161,4.72,56.67,0,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1050,EVT-2026S1-0398,EQ-ROBOT-278,2026-03-10T19:16:00Z,2026-03-10T20:54:00Z,corrective,monitoring,98,1.45,99.25,1,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1051,EVT-2026S1-0335,EQ-SENSOR-185,2026-06-10T15:40:00Z,2026-06-10T17:38:00Z,calibration,resolved,118,1.75,21.06,0,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1052,EVT-2026S1-0042,EQ-CONV-262,2026-02-27T09:06:00Z,2026-02-27T10:59:00Z,inspection,monitoring,113,2.9,34.75,0,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1053,EVT-2026S1-0329,EQ-MIX-119,2026-04-07T01:32:00Z,2026-04-07T04:00:00Z,replacement,no_fault_found,148,3.24,38.85,0,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1054,EVT-2026S1-0173,EQ-OVEN-203,2026-06-21T06:22:00Z,2026-06-21T07:02:00Z,inspection,resolved,40,1.97,122.56,2,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1055,EVT-2026S1-0002,EQ-CONV-003,2026-05-22T15:17:00Z,2026-05-22T16:15:00Z,inspection,resolved,58,2.86,34.35,0,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1056,EVT-2026S1-0322,EQ-CONV-342,2026-01-16T16:43:00Z,2026-01-16T19:13:00Z,replacement,follow_up_required,150,4.32,51.79,0,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1057,EVT-2026S1-0479,EQ-CHILL-393,2026-01-30T11:53:00Z,2026-01-30T13:28:00Z,inspection,follow_up_required,95,2.56,187.78,1,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1058,EVT-2026S1-0101,EQ-PUMP-311,2026-06-14T16:41:00Z,2026-06-14T19:12:00Z,corrective,follow_up_required,151,3.71,298.77,1,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1059,EVT-2026S1-0217,EQ-PUMP-387,2026-05-03T18:48:00Z,2026-05-03T20:59:00Z,inspection,resolved,131,4.23,270.94,1,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1060,EVT-2026S1-0489,EQ-ROBOT-379,2026-04-12T20:32:00Z,2026-04-13T01:13:00Z,replacement,monitoring,281,7.79,585.53,2,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1061,EVT-2026S1-0474,EQ-PUMP-214,2026-05-18T19:23:00Z,2026-05-18T21:50:00Z,calibration,parts_ordered,147,4.66,564.53,2,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1062,EVT-2026S1-0131,EQ-EXTRA-420,2026-06-12T02:26:00Z,2026-06-12T03:51:00Z,corrective,no_fault_found,85,3.01,36.18,0,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1063,EVT-2026S1-0084,EQ-FAN-124,2026-02-04T12:52:00Z,2026-02-04T18:11:00Z,inspection,parts_ordered,319,7.08,316.19,2,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1064,EVT-2026S1-X037,EQ-STEAM-341,2026-03-17T18:20:00Z,2026-03-17T20:17:00Z,corrective,monitoring,117,3.04,193.62,1,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1065,EVT-2026S1-0204,EQ-FAN-244,2026-01-19T14:09:00Z,2026-01-19T18:20:00Z,inspection,resolved,251,5.16,277.62,3,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1066,EVT-2026S1-0370,EQ-PUMP-270,2026-03-12T16:38:00Z,2026-03-12T20:10:00Z,corrective,resolved,212,5.54,337.51,3,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1067,EVT-2026S1-0145,EQ-ROBOT-195,2026-06-03T09:10:00Z,2026-06-03T12:50:00Z,inspection,parts_ordered,220,5.4,455.96,2,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1068,EVT-2026S1-0018,EQ-COMP-002,2026-05-18T09:57:00Z,2026-05-18T13:31:00Z,replacement,monitoring,214,4.7,188.87,1,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1069,EVT-2026S1-0235,EQ-SENSOR-285,2026-05-14T12:59:00Z,2026-05-14T13:35:00Z,corrective,resolved,36,2.35,28.2,0,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1070,EVT-2026S1-0078,EQ-ROBOT-358,2026-01-23T23:10:00Z,2026-01-24T00:55:00Z,inspection,parts_ordered,105,3.92,171.32,1,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1071,EVT-2026S1-0467,EQ-CONV-137,2026-01-24T19:14:00Z,2026-01-24T22:21:00Z,preventive,resolved,187,3.57,42.85,0,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1072,EVT-2026S1-0400,EQ-FAN-300,2026-04-01T14:23:00Z,2026-04-01T15:06:00Z,preventive,resolved,43,2.17,253.24,1,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1073,EVT-2026S1-0333,EQ-OVEN-163,2026-04-23T04:22:00Z,,replacement,no_fault_found,16,0.25,116.0,1,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1074,EVT-2026S1-0196,EQ-CONV-156,2026-01-03T17:12:00Z,2026-01-03T19:28:00Z,preventive,no_fault_found,136,4.21,113.88,1,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1075,EVT-2026S1-0301,EQ-PUMP-111,2026-04-12T18:42:00Z,2026-04-12T22:27:00Z,corrective,resolved,225,3.6,121.75,1,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1076,EVT-2026S1-0119,EQ-COMP-209,2026-02-28T05:09:00Z,2026-02-28T08:54:00Z,inspection,follow_up_required,225,4.91,483.47,3,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1077,EVT-2026S1-0042,EQ-CONV-262,2026-02-27T10:15:00Z,2026-02-27T11:42:00Z,preventive,monitoring,87,2.85,240.02,1,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1078,EVT-2026S1-0435,EQ-STEAM-385,2026-05-30T00:38:00Z,2026-05-30T02:17:00Z,corrective,resolved,99,2.67,31.98,0,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1079,EVT-2026S1-0454,EQ-MIX-294,2026-05-11T02:03:00Z,2026-05-11T04:41:00Z,calibration,follow_up_required,158,4.47,273.85,1,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1080,EVT-2026S1-0359,EQ-COMP-149,2026-03-26T00:22:00Z,2026-03-26T02:50:00Z,preventive,follow_up_required,148,3.9,176.37,1,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-1081,EVT-2026S1-0020,EQ-OVEN-002,2026-03-05T10:41:00Z,2026-03-05T15:47:00Z,inspection,follow_up_required,306,6.74,438.84,3,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-1082,EVT-2026S1-0005,EQ-PUMP-002,2026-01-27T09:19:00Z,2026-01-27T11:09:00Z,inspection,parts_ordered,110,1.93,243.95,1,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1083,EVT-2026S1-0170,EQ-PUMP-170,2026-03-05T02:10:00Z,2026-03-05T04:43:00Z,preventive,follow_up_required,153,3.55,167.17,1,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-1084,EVT-2026S1-0035,EQ-MIX-001,2026-05-20T23:28:00Z,2026-05-21T00:09:00Z,preventive,no_fault_found,41,0.25,3.0,0,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-1085,EVT-2026S1-0467,EQ-CONV-137,2026-01-24T17:11:00Z,2026-01-24T21:14:00Z,calibration,follow_up_required,243,6.07,558.33,2,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1086,EVT-2026S1-0275,EQ-SENSOR-125,2026-05-18T13:58:00Z,2026-05-18T16:05:00Z,replacement,resolved,127,4.06,48.72,0,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1087,EVT-2026S1-0367,EQ-PRESS-237,2026-03-20T14:45:00Z,2026-03-20T20:05:00Z,calibration,monitoring,320,7.96,760.23,3,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-1088,EVT-2026S1-0374,EQ-PRESS-314,2026-02-28T04:34:00Z,2026-02-28T09:24:00Z,corrective,monitoring,290,5.14,263.32,2,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
